app_config_id,deadline,delta_t,e_fail,e_fail_multiplier,lambda,num_nodes,repetition_id,restart_overhead,dynamic__off__off,dynamic__independent__off,random__off__off,random__independent__off,static_foresighted_expected_error__off__off,static_foresighted_expected_error__independent__off,static_foresighted_error_level__off__off,static_foresighted_error_level__independent__off,static_foresighted_probability_success__off__off,static_foresighted_probability_success__independent__off,static_foresighted_success_error_ratio__off__off,static_foresighted_success_error_ratio__independent__off,static_nearsighted_expected_error__off__off,static_nearsighted_expected_error__independent__off,static_nearsighted_error_level__off__off,static_nearsighted_error_level__independent__off,static_nearsighted_probability_success__off__off,static_nearsighted_probability_success__independent__off,static_nearsighted_success_error_ratio__off__off,static_nearsighted_success_error_ratio__independent__off,num_tasks,num_options_per_task,p_fastest_single,p_slowest_single,max_error,min_error
136,10000.0,5.0,506.9179,2.0,0.001,1,22,0.0,23.3932,23.3932,208.542,44.9895,28.0163,28.0163,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,23.3932,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
136,10000.0,5.0,1267.2948,5.0,0.001,1,22,0.0,23.3932,23.3932,208.542,68.2662,32.6393,32.6393,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,85.0801,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
136,10000.0,5.0,506.9179,2.0,0.001,1,23,0.0,18.7701,18.7701,32.6393,69.6898,28.0163,28.0163,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,23.3932,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
136,10000.0,5.0,1267.2948,5.0,0.001,1,23,0.0,23.3932,23.3932,69.6898,117.273,32.6393,32.6393,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,23.3932,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
136,10000.0,5.0,506.9179,2.0,0.001,1,24,0.0,23.3932,23.3932,179.004,59.8188,28.0163,28.0163,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,23.3932,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
136,10000.0,5.0,1267.2948,5.0,0.001,1,24,0.0,23.3932,23.3932,69.6898,38.6171,32.6393,32.6393,18.7701,18.7701,253.459,253.459,18.7701,18.7701,85.0801,23.3932,18.7701,18.7701,253.459,253.459,18.7701,18.7701,3,"[4, 2, 4]",0.4638719876647629,0.0493291154117722,253.45895068565767,18.77011588600134
137,10000.0,5.0,71.2822,2.0,0.001,1,0,0.0,7.70514,7.70514,21.2617,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,0,0.0,7.70514,7.70514,29.7278,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,1,0.0,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,1,0.0,7.70514,7.70514,35.6411,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,2,0.0,7.70514,7.70514,71.2822,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,2,0.0,7.70514,7.70514,12.8032,15.3408,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,3,0.0,7.70514,7.70514,15.3408,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,3,0.0,7.70514,7.70514,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,4,0.0,7.70514,7.70514,35.6411,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,4,0.0,7.70514,7.70514,23.8146,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,5,0.0,7.70514,7.70514,17.0325,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,5,0.0,7.70514,7.70514,12.8032,21.2617,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,6,0.0,7.70514,7.70514,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,6,0.0,7.70514,7.70514,12.7956,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,7,0.0,7.70514,7.70514,25.4909,23.8146,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,7,0.0,7.70514,7.70514,25.4909,17.9013,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,8,0.0,7.70514,7.70514,12.7956,21.2617,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,8,0.0,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,9,0.0,7.70514,7.70514,15.3408,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,9,0.0,7.70514,7.70514,12.7956,17.9013,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,10,0.0,7.70514,7.70514,17.0325,17.0325,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,10,0.0,7.70514,7.70514,17.9013,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,11,0.0,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,11,0.0,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,12,0.0,7.70514,7.70514,35.6411,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,12,0.0,7.70514,7.70514,25.4909,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,13,0.0,7.70514,7.70514,21.2617,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,13,0.0,7.70514,7.70514,21.2617,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,14,0.0,7.70514,7.70514,17.0325,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,14,0.0,7.70514,7.70514,35.6411,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,15,0.0,7.70514,7.70514,35.6411,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,15,0.0,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,16,0.0,7.70514,7.70514,23.8146,17.9013,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,16,0.0,7.70514,7.70514,29.7278,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,17,0.0,7.70514,7.70514,23.8146,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,17,0.0,7.70514,7.70514,10.2504,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,18,0.0,7.70514,7.70514,12.7956,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,18,0.0,7.70514,7.70514,15.3408,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,19,0.0,7.70514,7.70514,17.0325,17.9013,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,19,0.0,7.70514,7.70514,17.0325,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,20,0.0,7.70514,7.70514,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,20,0.0,7.70514,7.70514,25.4909,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,21,0.0,7.70514,7.70514,35.6411,10.2504,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,21,0.0,7.70514,7.70514,29.7278,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,22,0.0,7.70514,7.70514,15.3408,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,22,0.0,7.70514,7.70514,29.7278,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,23,0.0,7.70514,7.70514,12.7956,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,23,0.0,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,7.70514,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,71.2822,2.0,0.001,1,24,0.0,7.70514,7.70514,25.4909,71.2822,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,12.8032,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
137,10000.0,5.0,178.2055,5.0,0.001,1,24,0.0,7.70514,7.70514,178.206,178.206,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,7.70514,12.8032,12.8032,7.70514,7.70514,2,"[3, 4]",0.6793389517015288,0.326260141145259,35.641109932416,7.705143027558
138,10000.0,5.0,432.675,2.0,0.001,1,0,0.0,43.016,43.016,144.03,51.4415,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,0,0.0,43.016,43.016,24.6705,16.5021,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,1,0.0,43.016,43.016,216.338,144.03,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,1,0.0,43.016,43.016,72.3774,43.016,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,2,0.0,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,2,0.0,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,3,0.0,43.016,43.016,87.0581,432.675,43.016,43.016,432.675,432.675,87.0581,87.0581,432.675,432.675,43.016,43.016,432.675,432.675,87.0581,87.0581,432.675,432.675,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,3,0.0,72.3774,72.3774,108.204,130.151,43.016,43.016,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,43.016,72.3774,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,4,0.0,43.016,43.016,432.675,108.204,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,4,0.0,43.016,43.016,173.244,43.016,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,5,0.0,43.016,43.016,86.2562,130.151,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,5,0.0,43.016,43.016,37.2251,18.3932,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,6,0.0,432.675,432.675,432.675,432.675,432.675,432.675,12.3032,12.3032,432.675,432.675,12.3032,12.3032,432.675,432.675,12.3032,12.3032,432.675,432.675,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,6,0.0,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,12.3032,12.3032,1081.69,1081.69,12.3032,12.3032,1081.69,1081.69,12.3032,12.3032,1081.69,1081.69,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,7,0.0,43.016,43.016,24.6705,30.9478,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,7,0.0,43.016,43.016,20.701,32.8389,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,8,0.0,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,87.0581,87.0581,432.675,432.675,432.675,432.675,432.675,432.675,87.0581,87.0581,432.675,432.675,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,8,0.0,87.0581,87.0581,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,1081.69,87.0581,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,9,0.0,432.675,432.675,432.675,432.675,432.675,432.675,432.675,432.675,87.0581,87.0581,432.675,432.675,432.675,432.675,432.675,432.675,87.0581,87.0581,432.675,432.675,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,9,0.0,87.0581,87.0581,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,1081.69,1081.69,1081.69,1081.69,87.0581,87.0581,1081.69,1081.69,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,432.675,2.0,0.001,1,10,0.0,43.016,43.016,130.151,86.2562,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
138,10000.0,5.0,1081.6876,5.0,0.001,1,10,0.0,43.016,43.016,143.375,1081.69,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,43.016,43.016,12.3032,12.3032,87.0581,87.0581,12.3032,12.3032,3,"[4, 2, 4]",0.3335582863136343,0.0120063413549545,216.33751180897704,12.303190751639015
