app_config_id,deadline,delta_t,e_fail,e_fail_multiplier,lambda,num_nodes,repetition_id,restart_overhead,dynamic__off__off,dynamic__independent__off,random__off__off,random__independent__off,static_foresighted_expected_error__off__off,static_foresighted_expected_error__independent__off,static_foresighted_error_level__off__off,static_foresighted_error_level__independent__off,static_foresighted_probability_success__off__off,static_foresighted_probability_success__independent__off,static_foresighted_success_error_ratio__off__off,static_foresighted_success_error_ratio__independent__off,static_nearsighted_expected_error__off__off,static_nearsighted_expected_error__independent__off,static_nearsighted_error_level__off__off,static_nearsighted_error_level__independent__off,static_nearsighted_probability_success__off__off,static_nearsighted_probability_success__independent__off,static_nearsighted_success_error_ratio__off__off,static_nearsighted_success_error_ratio__independent__off,num_tasks,num_options_per_task,p_fastest_single,p_slowest_single,max_error
179,10000.0,5.0,69.931,2.0,0.001,1,3,0.0,5.51868,5.51868,7.70195,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,3,0.0,15.9891,15.9891,9.88521,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,4,0.0,5.51868,5.51868,5.51868,34.9655,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,4,0.0,5.51868,5.51868,22.3145,15.9891,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,5,0.0,69.931,69.931,69.931,69.931,69.931,69.931,69.931,69.931,15.9891,15.9891,69.931,69.931,69.931,69.931,69.931,69.931,69.931,69.931,69.931,69.931,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,5,0.0,15.9891,15.9891,174.828,174.828,15.9891,15.9891,174.828,174.828,15.9891,15.9891,174.828,174.828,15.9891,15.9891,174.828,174.828,174.828,174.828,174.828,174.828,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,6,0.0,5.51868,5.51868,15.9891,9.88521,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,6,0.0,15.9891,15.9891,34.9655,28.64,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,7,0.0,5.51868,5.51868,7.70195,12.0685,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,7,0.0,5.51868,5.51868,28.64,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,8,0.0,5.51868,5.51868,15.9891,7.70195,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,8,0.0,15.9891,15.9891,15.9891,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,9,0.0,5.51868,5.51868,12.0685,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,9,0.0,5.51868,5.51868,22.3145,9.88521,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,10,0.0,5.51868,5.51868,15.9891,12.0685,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,10,0.0,5.51868,5.51868,5.51868,12.0685,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,11,0.0,5.51868,5.51868,28.64,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,11,0.0,5.51868,5.51868,9.88521,22.3145,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,12,0.0,5.51868,5.51868,34.9655,9.88521,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,12,0.0,5.51868,5.51868,5.51868,15.9891,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,13,0.0,5.51868,5.51868,12.0685,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,13,0.0,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,14,0.0,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,14,0.0,5.51868,5.51868,28.64,22.3145,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,15,0.0,5.51868,5.51868,28.64,15.9891,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,15,0.0,15.9891,15.9891,9.88521,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,16,0.0,5.51868,5.51868,34.9655,12.0685,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,16,0.0,5.51868,5.51868,28.64,9.88521,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,17,0.0,15.9891,15.9891,34.9655,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,17,0.0,15.9891,15.9891,7.70195,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,18,0.0,5.51868,5.51868,22.3145,7.70195,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,18,0.0,5.51868,5.51868,22.3145,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,19,0.0,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,19,0.0,5.51868,5.51868,7.70195,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,20,0.0,5.51868,5.51868,15.9891,12.0685,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,20,0.0,5.51868,5.51868,22.3145,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,21,0.0,5.51868,5.51868,9.88521,12.0685,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,21,0.0,15.9891,15.9891,28.64,28.64,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,22,0.0,5.51868,5.51868,15.9891,7.70195,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,22,0.0,5.51868,5.51868,5.51868,12.0685,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,23,0.0,5.51868,5.51868,34.9655,15.9891,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,23,0.0,5.51868,5.51868,15.9891,15.9891,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,69.931,2.0,0.001,1,24,0.0,5.51868,5.51868,7.70195,5.51868,5.51868,5.51868,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,5.51868,5.51868,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
179,10000.0,5.0,174.8276,5.0,0.001,1,24,0.0,5.51868,5.51868,9.88521,7.70195,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,15.9891,15.9891,5.51868,5.51868,34.9655,34.9655,5.51868,5.51868,2,"[4, 2]",0.688820263165029,0.16203419620318557,34.965515349864
180,10000.0,5.0,74.8438,2.0,0.001,1,0,0.0,6.43236,6.43236,37.4219,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,0,0.0,6.43236,6.43236,16.0574,16.0574,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,1,0.0,6.43236,6.43236,14.9907,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,1,0.0,6.43236,6.43236,23.1789,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,2,0.0,6.43236,6.43236,30.3004,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,2,0.0,6.43236,6.43236,30.3004,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,3,0.0,6.43236,6.43236,21.2191,14.9907,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,3,0.0,6.43236,6.43236,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,4,0.0,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,4,0.0,6.43236,6.43236,16.232,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,5,0.0,6.43236,6.43236,23.1789,14.9907,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,5,0.0,6.43236,6.43236,37.4219,9.28514,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,6,0.0,6.43236,6.43236,30.3004,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,6,0.0,6.43236,6.43236,16.0574,9.28514,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,7,0.0,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,7,0.0,6.43236,6.43236,30.3004,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,8,0.0,6.43236,6.43236,37.4219,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,8,0.0,6.43236,6.43236,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,9,0.0,6.43236,6.43236,21.2191,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,9,0.0,6.43236,6.43236,14.9907,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,10,0.0,6.43236,6.43236,6.43236,11.2449,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,10,0.0,6.43236,6.43236,23.1789,9.28514,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,11,0.0,6.43236,6.43236,14.9907,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,11,0.0,6.43236,6.43236,21.2191,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,12,0.0,6.43236,6.43236,9.28514,12.1379,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,12,0.0,6.43236,6.43236,37.4219,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,13,0.0,6.43236,6.43236,14.9907,12.1379,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,13,0.0,6.43236,6.43236,23.1789,9.28514,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,14,0.0,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,14,0.0,6.43236,6.43236,23.1789,12.1379,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,15,0.0,6.43236,6.43236,26.2063,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,15,0.0,6.43236,6.43236,16.0574,12.1379,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,16,0.0,6.43236,6.43236,16.232,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,16,0.0,6.43236,6.43236,9.28514,14.9907,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,17,0.0,6.43236,6.43236,14.9907,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,187.1094,5.0,0.001,1,17,0.0,6.43236,6.43236,26.2063,6.43236,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
180,10000.0,5.0,74.8438,2.0,0.001,1,18,0.0,6.43236,6.43236,14.9907,26.2063,6.43236,6.43236,6.43236,6.43236,12.1379,12.1379,6.43236,6.43236,6.43236,6.43236,6.43236,6.43236,14.9907,14.9907,6.43236,6.43236,2,"[4, 3]",0.7610928185940736,0.3007787067227125,37.421879313699996
